Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
298,Entry Long,buy,2023-11-01 11:55,33.61,454,-22.70,-0.15,5253.11,-0.15,27.24,0.18,81.72,0.54
297,Exit Long,Close entry(s) order buy,2023-11-01 11:35,33.43,457,118.82,0.78,5275.81,0.78,319.90,2.11,45.70,0.3
297,Entry Long,buy,2023-11-01 09:40,33.17,457,118.82,0.78,5275.81,0.78,319.90,2.11,45.70,0.3
296,Exit Long,Close entry(s) order buy,2023-10-19 14:35,36.01,420,-96.60,-0.63,5156.99,-0.63,474.60,3.12,113.40,0.75
296,Entry Long,buy,2023-10-19 12:35,36.24,420,-96.60,-0.63,5156.99,-0.63,474.60,3.12,113.40,0.75
295,Exit Long,Close entry(s) order buy,2023-10-18 10:35,37.48,406,-235.48,-1.52,5253.59,-1.52,109.62,0.71,263.90,1.71
295,Entry Long,buy,2023-10-17 15:40,38.06,406,-235.48,-1.52,5253.59,-1.52,109.62,0.71,263.90,1.71
294,Exit Long,Close entry(s) order buy,2023-10-17 15:35,38.01,407,-93.61,-0.6,5489.07,-0.6,0,0,170.94,1.1
294,Entry Long,buy,2023-10-17 14:50,38.24,407,-93.61,-0.6,5489.07,-0.6,0,0,170.94,1.1
293,Exit Long,Close entry(s) order buy,2023-10-17 13:35,38.36,406,-28.42,-0.18,5582.68,-0.18,154.28,0.99,85.26,0.55
293,Entry Long,buy,2023-10-17 11:35,38.43,406,-28.42,-0.18,5582.68,-0.18,154.28,0.99,85.26,0.55
292,Exit Long,Close entry(s) order buy,2023-10-17 09:40,37.46,416,-520.00,-3.23,5611.10,-3.22,120.64,0.75,582.40,3.62
292,Entry Long,buy,2023-10-16 13:50,38.71,416,-520.00,-3.23,5611.10,-3.22,120.64,0.75,582.40,3.62
291,Exit Long,Close entry(s) order buy,2023-10-16 13:35,38.51,418,-121.22,-0.75,6131.10,-0.75,41.80,0.26,296.78,1.83
291,Entry Long,buy,2023-10-16 10:35,38.80,418,-121.22,-0.75,6131.10,-0.75,41.80,0.26,296.78,1.83
290,Exit Long,Close entry(s) order buy,2023-10-12 13:35,38.80,418,-29.26,-0.18,6252.32,-0.18,493.24,3.04,41.80,0.26
290,Entry Long,buy,2023-10-11 14:35,38.87,418,-29.26,-0.18,6252.32,-0.18,493.24,3.04,41.80,0.26
289,Exit Long,Close entry(s) order buy,2023-10-11 13:35,38.51,422,-84.40,-0.52,6281.58,-0.52,37.98,0.23,92.84,0.57
289,Entry Long,buy,2023-10-11 13:05,38.71,422,-84.40,-0.52,6281.58,-0.52,37.98,0.23,92.84,0.57
288,Exit Long,Close entry(s) order buy,2023-10-11 11:35,38.90,420,29.40,0.18,6365.98,0.18,226.80,1.39,33.60,0.21
288,Entry Long,buy,2023-10-11 10:05,38.83,420,29.40,0.18,6365.98,0.18,226.80,1.39,33.60,0.21
287,Exit Long,Close entry(s) order buy,2023-10-10 13:35,38.60,423,-249.57,-1.51,6336.58,-1.5,0,0,329.94,1.99
287,Entry Long,buy,2023-10-10 13:00,39.19,423,-249.57,-1.51,6336.58,-1.5,0,0,329.94,1.99
286,Exit Long,Close entry(s) order buy,2023-10-10 12:35,39.23,422,493.74,3.07,6586.15,3.07,548.60,3.42,42.20,0.26
286,Entry Long,buy,2023-10-10 09:45,38.06,422,493.74,3.07,6586.15,3.07,548.60,3.42,42.20,0.26
285,Exit Long,Close entry(s) order buy,2023-10-10 09:40,37.97,424,-16.96,-0.11,6092.41,-0.11,59.36,0.37,67.84,0.42
285,Entry Long,buy,2023-10-10 09:30,38.01,424,-16.96,-0.11,6092.41,-0.11,59.36,0.37,67.84,0.42
284,Exit Long,Close entry(s) order buy,2023-10-09 15:35,37.86,425,331.50,2.1,6109.37,2.1,429.25,2.72,93.50,0.59
284,Entry Long,buy,2023-10-09 12:35,37.08,425,331.50,2.1,6109.37,2.1,429.25,2.72,93.50,0.59
283,Exit Long,Close entry(s) order buy,2023-10-09 09:40,36.41,433,333.41,2.16,5777.87,2.16,887.65,5.75,51.96,0.34
283,Entry Long,buy,2023-10-06 10:35,35.64,433,333.41,2.16,5777.87,2.16,887.65,5.75,51.96,0.34
282,Exit Long,Close entry(s) order buy,2023-10-06 09:40,34.58,446,-370.18,-2.34,5444.46,-2.34,200.70,1.27,405.86,2.57
282,Entry Long,buy,2023-10-05 13:40,35.41,446,-370.18,-2.34,5444.46,-2.34,200.70,1.27,405.86,2.57
281,Exit Long,Close entry(s) order buy,2023-10-05 13:35,35.23,449,26.94,0.17,5814.64,0.17,40.41,0.26,121.23,0.77
281,Entry Long,buy,2023-10-05 12:35,35.17,449,26.94,0.17,5814.64,0.17,40.41,0.26,121.23,0.77
280,Exit Long,Close entry(s) order buy,2023-10-05 10:35,34.99,451,-193.93,-1.21,5787.70,-1.21,347.27,2.17,266.09,1.67
280,Entry Long,buy,2023-10-04 13:50,35.42,451,-193.93,-1.21,5787.70,-1.21,347.27,2.17,266.09,1.67
279,Exit Long,Close entry(s) order buy,2023-10-04 13:35,35.38,451,72.16,0.45,5981.63,0.45,261.58,1.65,175.89,1.11
279,Entry Long,buy,2023-10-04 10:40,35.22,451,72.16,0.45,5981.63,0.45,261.58,1.65,175.89,1.11
278,Exit Long,Close entry(s) order buy,2023-10-03 10:35,35.07,453,-280.86,-1.74,5909.47,-1.73,362.40,2.24,366.93,2.27
278,Entry Long,buy,2023-10-02 15:05,35.69,453,-280.86,-1.74,5909.47,-1.73,362.40,2.24,366.93,2.27
277,Exit Long,Close entry(s) order buy,2023-10-02 14:35,35.81,451,-63.14,-0.39,6190.33,-0.39,144.32,0.89,144.32,0.89
277,Entry Long,buy,2023-10-02 12:40,35.95,451,-63.14,-0.39,6190.33,-0.39,144.32,0.89,144.32,0.89
276,Exit Long,Close entry(s) order buy,2023-10-02 12:35,35.96,452,-126.56,-0.77,6253.47,-0.77,298.32,1.82,216.96,1.32
276,Entry Long,buy,2023-10-02 09:40,36.24,452,-126.56,-0.77,6253.47,-0.77,298.32,1.82,216.96,1.32
275,Exit Long,Close entry(s) order buy,2023-09-15 09:40,41.10,398,-358.20,-2.14,6380.03,-2.14,95.52,0.57,366.16,2.19
275,Entry Long,buy,2023-09-14 14:50,42.00,398,-358.20,-2.14,6380.03,-2.14,95.52,0.57,366.16,2.19
274,Exit Long,Close entry(s) order buy,2023-09-14 14:35,41.90,399,11.97,0.07,6738.23,0.07,127.68,0.76,43.89,0.26
274,Entry Long,buy,2023-09-14 12:40,41.87,399,11.97,0.07,6738.23,0.07,127.68,0.76,43.89,0.26
273,Exit Long,Close entry(s) order buy,2023-09-14 12:35,41.88,399,231.42,1.4,6726.26,1.4,323.19,1.96,199.50,1.21
273,Entry Long,buy,2023-09-14 09:35,41.30,399,231.42,1.4,6726.26,1.4,323.19,1.96,199.50,1.21
272,Exit Long,Close entry(s) order buy,2023-09-13 14:35,41.16,400,-24.00,-0.15,6494.84,-0.15,104.00,0.63,148.00,0.9
272,Entry Long,buy,2023-09-13 11:35,41.22,400,-24.00,-0.15,6494.84,-0.15,104.00,0.63,148.00,0.9
271,Exit Long,Close entry(s) order buy,2023-09-12 14:35,40.84,404,-214.12,-1.28,6518.84,-1.28,16.16,0.1,270.68,1.62
271,Entry Long,buy,2023-09-12 13:35,41.37,404,-214.12,-1.28,6518.84,-1.28,16.16,0.1,270.68,1.62
270,Exit Long,Close entry(s) order buy,2023-09-12 09:40,41.51,402,-213.06,-1.26,6732.96,-1.26,12.06,0.07,329.64,1.95
270,Entry Long,buy,2023-09-11 15:40,42.04,402,-213.06,-1.26,6732.96,-1.26,12.06,0.07,329.64,1.95
269,Exit Long,Close entry(s) order buy,2023-09-11 15:35,42.07,402,361.80,2.19,6946.02,2.18,365.82,2.21,12.06,0.07
269,Entry Long,buy,2023-09-11 12:40,41.17,402,361.80,2.19,6946.02,2.18,365.82,2.21,12.06,0.07
268,Exit Long,Close entry(s) order buy,2023-09-11 12:35,41.23,402,-8.04,-0.05,6584.22,-0.05,32.16,0.19,92.46,0.56
268,Entry Long,buy,2023-09-11 11:40,41.25,402,-8.04,-0.05,6584.22,-0.05,32.16,0.19,92.46,0.56
267,Exit Long,Close entry(s) order buy,2023-09-11 11:35,41.24,402,-132.66,-0.79,6592.26,-0.79,36.18,0.22,289.44,1.73
267,Entry Long,buy,2023-09-11 09:35,41.57,402,-132.66,-0.79,6592.26,-0.79,36.18,0.22,289.44,1.73
266,Exit Long,Close entry(s) order buy,2023-09-08 14:35,40.41,413,-132.16,-0.79,6724.92,-0.78,49.56,0.29,148.68,0.88
266,Entry Long,buy,2023-09-08 13:40,40.73,413,-132.16,-0.79,6724.92,-0.78,49.56,0.29,148.68,0.88
265,Exit Long,Close entry(s) order buy,2023-09-08 13:35,40.70,414,20.70,0.12,6857.08,0.12,66.24,0.39,49.68,0.3
265,Entry Long,buy,2023-09-08 13:05,40.65,414,20.70,0.12,6857.08,0.12,66.24,0.39,49.68,0.3
264,Exit Long,Close entry(s) order buy,2023-09-08 12:35,40.75,413,177.59,1.07,6836.38,1.07,379.96,2.28,45.43,0.27
264,Entry Long,buy,2023-09-07 14:50,40.32,413,177.59,1.07,6836.38,1.07,379.96,2.28,45.43,0.27
263,Exit Long,Close entry(s) order buy,2023-09-06 09:40,41.90,397,-317.60,-1.87,6658.79,-1.87,0,0,353.33,2.08
263,Entry Long,buy,2023-09-05 15:45,42.70,397,-317.60,-1.87,6658.79,-1.87,0,0,353.33,2.08
262,Exit Long,Close entry(s) order buy,2023-09-05 15:35,42.57,398,27.86,0.16,6976.39,0.16,127.36,0.75,35.82,0.21
262,Entry Long,buy,2023-09-05 13:45,42.50,398,27.86,0.16,6976.39,0.16,127.36,0.75,35.82,0.21
261,Exit Long,Close entry(s) order buy,2023-09-05 13:35,42.37,399,19.95,0.12,6948.53,0.12,123.69,0.73,67.83,0.4
261,Entry Long,buy,2023-09-05 11:35,42.32,399,19.95,0.12,6948.53,0.12,123.69,0.73,67.83,0.4
260,Exit Long,Close entry(s) order buy,2023-09-01 11:35,42.15,401,-88.22,-0.52,6928.58,-0.52,108.27,0.64,156.39,0.92
260,Entry Long,buy,2023-09-01 10:35,42.37,401,-88.22,-0.52,6928.58,-0.52,108.27,0.64,156.39,0.92
259,Exit Long,Close entry(s) order buy,2023-09-01 09:40,42.57,399,-63.84,-0.37,7016.80,-0.37,251.37,1.47,147.63,0.87
259,Entry Long,buy,2023-08-31 15:40,42.73,399,-63.84,-0.37,7016.80,-0.37,251.37,1.47,147.63,0.87
258,Exit Long,Close entry(s) order buy,2023-08-31 15:35,42.70,400,8.00,0.05,7080.64,0.05,84.00,0.49,96.00,0.56
258,Entry Long,buy,2023-08-31 13:35,42.68,400,8.00,0.05,7080.64,0.05,84.00,0.49,96.00,0.56
257,Exit Long,Close entry(s) order buy,2023-08-31 12:35,42.39,402,-84.42,-0.49,7072.64,-0.49,72.36,0.42,136.68,0.8
257,Entry Long,buy,2023-08-31 11:50,42.60,402,-84.42,-0.49,7072.64,-0.49,72.36,0.42,136.68,0.8
256,Exit Long,Close entry(s) order buy,2023-08-31 11:35,42.47,404,36.36,0.21,7157.06,0.21,242.40,1.42,72.72,0.42
256,Entry Long,buy,2023-08-31 09:45,42.38,404,36.36,0.21,7157.06,0.21,242.40,1.42,72.72,0.42
255,Exit Long,Close entry(s) order buy,2023-08-31 09:40,42.47,403,96.72,0.57,7120.70,0.57,128.96,0.76,124.93,0.73
255,Entry Long,buy,2023-08-30 15:05,42.23,403,96.72,0.57,7120.70,0.57,128.96,0.76,124.93,0.73
254,Exit Long,Close entry(s) order buy,2023-08-30 14:35,41.91,406,-113.68,-0.66,7023.98,-0.66,0,0,198.94,1.16
254,Entry Long,buy,2023-08-30 13:40,42.19,406,-113.68,-0.66,7023.98,-0.66,0,0,198.94,1.16
253,Exit Long,Close entry(s) order buy,2023-08-30 13:35,42.19,406,81.20,0.48,7137.66,0.48,117.74,0.69,48.72,0.29
253,Entry Long,buy,2023-08-30 11:50,41.99,406,81.20,0.48,7137.66,0.48,117.74,0.69,48.72,0.29
252,Exit Long,Close entry(s) order buy,2023-08-30 10:35,41.67,409,118.61,0.7,7056.46,0.7,319.02,1.88,118.61,0.7
252,Entry Long,buy,2023-08-30 09:45,41.38,409,118.61,0.7,7056.46,0.7,319.02,1.88,118.61,0.7
251,Exit Long,Close entry(s) order buy,2023-08-30 09:40,41.49,408,97.92,0.58,6937.85,0.58,171.36,1.02,28.56,0.17
251,Entry Long,buy,2023-08-29 14:40,41.25,408,97.92,0.58,6937.85,0.58,171.36,1.02,28.56,0.17
250,Exit Long,Close entry(s) order buy,2023-08-29 14:35,41.28,407,24.42,0.15,6839.93,0.15,32.56,0.19,105.82,0.63
250,Entry Long,buy,2023-08-29 13:40,41.22,407,24.42,0.15,6839.93,0.15,32.56,0.19,105.82,0.63
249,Exit Long,Close entry(s) order buy,2023-08-29 13:35,41.18,408,44.88,0.27,6815.51,0.27,48.96,0.29,20.40,0.12
249,Entry Long,buy,2023-08-29 12:40,41.07,408,44.88,0.27,6815.51,0.27,48.96,0.29,20.40,0.12
248,Exit Long,Close entry(s) order buy,2023-08-29 12:35,41.15,407,16.28,0.1,6770.63,0.1,44.77,0.27,77.33,0.46
248,Entry Long,buy,2023-08-29 11:40,41.11,407,16.28,0.1,6770.63,0.1,44.77,0.27,77.33,0.46
247,Exit Long,Close entry(s) order buy,2023-08-29 11:35,41.00,408,1044.48,6.66,6754.35,6.65,1044.48,6.66,4.08,0.03
247,Entry Long,buy,2023-08-28 14:40,38.44,408,1044.48,6.66,6754.35,6.65,1044.48,6.66,4.08,0.03
246,Exit Long,Close entry(s) order buy,2023-08-28 14:35,38.37,409,-24.54,-0.16,5709.87,-0.16,233.13,1.48,94.07,0.6
246,Entry Long,buy,2023-08-28 12:40,38.43,409,-24.54,-0.16,5709.87,-0.16,233.13,1.48,94.07,0.6
245,Exit Long,Close entry(s) order buy,2023-08-28 12:35,38.27,411,-78.09,-0.49,5734.41,-0.49,8.22,0.05,152.07,0.96
245,Entry Long,buy,2023-08-28 11:40,38.46,411,-78.09,-0.49,5734.41,-0.49,8.22,0.05,152.07,0.96
244,Exit Long,Close entry(s) order buy,2023-08-28 11:35,38.42,411,123.30,0.79,5812.50,0.79,427.44,2.73,110.97,0.71
244,Entry Long,buy,2023-08-25 14:35,38.12,411,123.30,0.79,5812.50,0.79,427.44,2.73,110.97,0.71
243,Exit Long,Close entry(s) order buy,2023-08-24 10:35,38.74,405,-437.40,-2.71,5689.20,-2.71,105.30,0.65,477.90,2.96
243,Entry Long,buy,2023-08-24 09:50,39.82,405,-437.40,-2.71,5689.20,-2.71,105.30,0.65,477.90,2.96
242,Exit Long,Close entry(s) order buy,2023-08-24 09:40,40.10,402,44.22,0.28,6126.60,0.27,365.82,2.28,120.60,0.75
242,Entry Long,buy,2023-08-23 15:40,39.99,402,44.22,0.28,6126.60,0.27,365.82,2.28,120.60,0.75
241,Exit Long,Close entry(s) order buy,2023-08-23 15:35,39.97,402,12.06,0.08,6082.38,0.08,36.18,0.23,12.06,0.08
241,Entry Long,buy,2023-08-23 15:05,39.94,402,12.06,0.08,6082.38,0.08,36.18,0.23,12.06,0.08
240,Exit Long,Close entry(s) order buy,2023-08-23 14:35,39.82,403,32.24,0.2,6070.32,0.2,153.14,0.96,60.45,0.38
240,Entry Long,buy,2023-08-23 12:40,39.74,403,32.24,0.2,6070.32,0.2,153.14,0.96,60.45,0.38
239,Exit Long,Close entry(s) order buy,2023-08-23 12:35,39.65,404,262.60,1.67,6038.08,1.66,339.36,2.15,32.32,0.21
239,Entry Long,buy,2023-08-23 10:05,39.00,404,262.60,1.67,6038.08,1.66,339.36,2.15,32.32,0.21
238,Exit Long,Close entry(s) order buy,2023-08-22 15:35,37.93,415,-99.60,-0.63,5775.48,-0.63,78.85,0.5,116.20,0.73
238,Entry Long,buy,2023-08-22 14:35,38.17,415,-99.60,-0.63,5775.48,-0.63,78.85,0.5,116.20,0.73
237,Exit Long,Close entry(s) order buy,2023-08-22 12:35,37.93,418,-167.20,-1.04,5875.08,-1.04,25.08,0.16,234.08,1.46
237,Entry Long,buy,2023-08-22 11:40,38.33,418,-167.20,-1.04,5875.08,-1.04,25.08,0.16,234.08,1.46
236,Exit Long,Close entry(s) order buy,2023-08-22 11:35,38.49,416,-45.76,-0.28,6042.28,-0.28,24.96,0.16,108.16,0.67
236,Entry Long,buy,2023-08-22 11:05,38.60,416,-45.76,-0.28,6042.28,-0.28,24.96,0.16,108.16,0.67
235,Exit Long,Close entry(s) order buy,2023-08-22 10:35,38.10,422,-198.34,-1.22,6088.04,-1.22,63.30,0.39,219.44,1.35
235,Entry Long,buy,2023-08-22 09:40,38.57,422,-198.34,-1.22,6088.04,-1.22,63.30,0.39,219.44,1.35
234,Exit Long,Close entry(s) order buy,2023-08-02 09:40,43.24,376,-639.20,-3.78,6286.38,-3.78,105.28,0.62,721.92,4.27
234,Entry Long,buy,2023-08-01 13:35,44.94,376,-639.20,-3.78,6286.38,-3.78,105.28,0.62,721.92,4.27
233,Exit Long,Close entry(s) order buy,2023-08-01 12:35,44.84,377,-33.93,-0.2,6925.58,-0.2,49.01,0.29,109.33,0.65
233,Entry Long,buy,2023-08-01 11:35,44.93,377,-33.93,-0.2,6925.58,-0.2,49.01,0.29,109.33,0.65
232,Exit Long,Close entry(s) order buy,2023-08-01 10:35,44.75,378,-37.80,-0.22,6959.51,-0.22,185.22,1.09,241.92,1.43
232,Entry Long,buy,2023-07-31 15:50,44.85,378,-37.80,-0.22,6959.51,-0.22,185.22,1.09,241.92,1.43
231,Exit Long,Close entry(s) order buy,2023-07-31 15:35,44.97,377,-26.39,-0.16,6997.31,-0.16,98.02,0.58,33.93,0.2
231,Entry Long,buy,2023-07-31 14:40,45.04,377,-26.39,-0.16,6997.31,-0.16,98.02,0.58,33.93,0.2
230,Exit Long,Close entry(s) order buy,2023-07-31 14:35,45.09,377,-75.40,-0.44,7023.70,-0.44,0,0,113.10,0.66
230,Entry Long,buy,2023-07-31 13:40,45.29,377,-75.40,-0.44,7023.70,-0.44,0,0,113.10,0.66
229,Exit Long,Close entry(s) order buy,2023-07-31 13:35,45.15,378,-30.24,-0.18,7099.10,-0.18,41.58,0.24,124.74,0.73
229,Entry Long,buy,2023-07-31 11:45,45.23,378,-30.24,-0.18,7099.10,-0.18,41.58,0.24,124.74,0.73
228,Exit Long,Close entry(s) order buy,2023-07-31 11:35,45.14,379,-125.07,-0.73,7129.34,-0.72,90.96,0.53,227.40,1.32
228,Entry Long,buy,2023-07-31 09:40,45.47,379,-125.07,-0.73,7129.34,-0.72,90.96,0.53,227.40,1.32
227,Exit Long,Close entry(s) order buy,2023-07-27 13:35,44.22,390,425.10,2.53,7254.41,2.53,998.40,5.94,70.20,0.42
227,Entry Long,buy,2023-07-26 15:40,43.13,390,425.10,2.53,7254.41,2.53,998.40,5.94,70.20,0.42
226,Exit Long,Close entry(s) order buy,2023-07-20 09:40,45.46,370,-333.00,-1.94,6829.31,-1.94,18.50,0.11,455.10,2.65
226,Entry Long,buy,2023-07-19 15:35,46.36,370,-333.00,-1.94,6829.31,-1.94,18.50,0.11,455.10,2.65
225,Exit Long,Close entry(s) order buy,2023-07-19 12:35,46.49,369,-36.90,-0.21,7162.31,-0.21,202.95,1.18,154.98,0.9
225,Entry Long,buy,2023-07-19 09:50,46.59,369,-36.90,-0.21,7162.31,-0.21,202.95,1.18,154.98,0.9
224,Exit Long,Close entry(s) order buy,2023-07-18 15:35,46.62,369,361.62,2.15,7199.21,2.15,442.80,2.63,66.42,0.39
224,Entry Long,buy,2023-07-18 12:05,45.64,369,361.62,2.15,7199.21,2.15,442.80,2.63,66.42,0.39
223,Exit Long,Close entry(s) order buy,2023-07-18 09:40,44.53,378,-102.06,-0.6,6837.59,-0.6,287.28,1.7,120.96,0.71
223,Entry Long,buy,2023-07-17 12:55,44.80,378,-102.06,-0.6,6837.59,-0.6,287.28,1.7,120.96,0.71
222,Exit Long,Close entry(s) order buy,2023-07-17 12:35,44.59,379,18.95,0.11,6939.65,0.11,162.97,0.97,68.22,0.4
222,Entry Long,buy,2023-07-17 10:35,44.54,379,18.95,0.11,6939.65,0.11,162.97,0.97,68.22,0.4
221,Exit Long,Close entry(s) order buy,2023-07-14 12:35,44.75,378,-128.52,-0.75,6920.70,-0.75,0,0,192.78,1.13
221,Entry Long,buy,2023-07-14 11:40,45.09,378,-128.52,-0.75,6920.70,-0.75,0,0,192.78,1.13
220,Exit Long,Close entry(s) order buy,2023-07-14 11:35,45.03,378,154.98,0.92,7049.22,0.92,279.72,1.66,52.92,0.31
220,Entry Long,buy,2023-07-14 09:45,44.62,378,154.98,0.92,7049.22,0.92,279.72,1.66,52.92,0.31
219,Exit Long,Close entry(s) order buy,2023-07-14 09:40,44.80,377,377.00,2.28,6894.24,2.28,392.08,2.37,11.31,0.07
219,Entry Long,buy,2023-07-13 14:40,43.80,377,377.00,2.28,6894.24,2.28,392.08,2.37,11.31,0.07
218,Exit Long,Close entry(s) order buy,2023-07-13 14:35,43.79,377,173.42,1.06,6517.24,1.06,218.66,1.34,7.54,0.05
218,Entry Long,buy,2023-07-13 11:40,43.33,377,173.42,1.06,6517.24,1.06,218.66,1.34,7.54,0.05
217,Exit Long,Close entry(s) order buy,2023-07-13 11:35,43.17,378,-34.02,-0.21,6343.82,-0.21,49.14,0.3,139.86,0.86
217,Entry Long,buy,2023-07-13 09:45,43.26,378,-34.02,-0.21,6343.82,-0.21,49.14,0.3,139.86,0.86
216,Exit Long,Close entry(s) order buy,2023-07-13 09:40,43.24,378,449.82,2.83,6377.84,2.82,480.06,3.02,68.04,0.43
216,Entry Long,buy,2023-07-12 15:40,42.05,378,449.82,2.83,6377.84,2.82,480.06,3.02,68.04,0.43
215,Exit Long,Close entry(s) order buy,2023-07-12 15:35,42.04,378,75.60,0.48,5928.02,0.48,139.86,0.88,34.02,0.22
215,Entry Long,buy,2023-07-12 13:20,41.84,378,75.60,0.48,5928.02,0.48,139.86,0.88,34.02,0.22
214,Exit Long,Close entry(s) order buy,2023-07-12 11:35,41.90,378,752.22,4.99,5852.42,4.98,952.56,6.31,11.34,0.08
214,Entry Long,buy,2023-07-11 14:45,39.91,378,752.22,4.99,5852.42,4.98,952.56,6.31,11.34,0.08
213,Exit Long,Close entry(s) order buy,2023-07-11 14:35,39.76,379,-75.80,-0.5,5100.20,-0.5,166.76,1.1,90.96,0.6
213,Entry Long,buy,2023-07-11 10:40,39.96,379,-75.80,-0.5,5100.20,-0.5,166.76,1.1,90.96,0.6
212,Exit Long,Close entry(s) order buy,2023-07-11 10:35,39.82,381,64.77,0.43,5176.00,0.43,232.41,1.54,133.35,0.88
212,Entry Long,buy,2023-07-10 15:45,39.65,381,64.77,0.43,5176.00,0.43,232.41,1.54,133.35,0.88
211,Exit Long,Close entry(s) order buy,2023-07-10 15:35,39.71,380,15.20,0.1,5111.23,0.1,98.80,0.66,76.00,0.5
211,Entry Long,buy,2023-07-10 13:35,39.67,380,15.20,0.1,5111.23,0.1,98.80,0.66,76.00,0.5
210,Exit Long,Close entry(s) order buy,2023-07-07 14:35,40.88,369,191.88,1.29,5096.03,1.29,332.10,2.23,11.07,0.07
210,Entry Long,buy,2023-07-07 11:35,40.36,369,191.88,1.29,5096.03,1.29,332.10,2.23,11.07,0.07
209,Exit Long,Close entry(s) order buy,2023-07-07 10:35,39.90,373,-186.50,-1.24,4904.15,-1.24,85.79,0.57,205.15,1.36
209,Entry Long,buy,2023-07-07 09:50,40.40,373,-186.50,-1.24,4904.15,-1.24,85.79,0.57,205.15,1.36
208,Exit Long,Close entry(s) order buy,2023-07-06 09:40,39.84,378,-582.12,-3.72,5090.65,-3.71,49.14,0.31,672.84,4.3
208,Entry Long,buy,2023-07-05 15:05,41.38,378,-582.12,-3.72,5090.65,-3.71,49.14,0.31,672.84,4.3
207,Exit Long,Close entry(s) order buy,2023-07-05 14:35,41.18,380,-64.60,-0.41,5672.77,-0.41,49.40,0.31,140.60,0.89
207,Entry Long,buy,2023-07-05 13:20,41.35,380,-64.60,-0.41,5672.77,-0.41,49.40,0.31,140.60,0.89
206,Exit Long,Close entry(s) order buy,2023-07-05 12:35,41.25,381,-26.67,-0.17,5737.37,-0.17,26.67,0.17,87.63,0.56
206,Entry Long,buy,2023-07-05 11:55,41.32,381,-26.67,-0.17,5737.37,-0.17,26.67,0.17,87.63,0.56
205,Exit Long,Close entry(s) order buy,2023-07-05 11:35,41.33,381,80.01,0.51,5764.04,0.51,270.51,1.73,156.21,1
205,Entry Long,buy,2023-07-03 12:35,41.12,381,80.01,0.51,5764.04,0.51,270.51,1.73,156.21,1
204,Exit Long,Close entry(s) order buy,2023-07-03 11:35,40.94,383,-172.35,-1.09,5684.03,-1.09,38.30,0.24,206.82,1.3
204,Entry Long,buy,2023-07-03 09:50,41.39,383,-172.35,-1.09,5684.03,-1.09,38.30,0.24,206.82,1.3
203,Exit Long,Close entry(s) order buy,2023-06-26 09:40,39.09,405,-4.05,-0.03,5856.38,-0.03,24.30,0.15,166.05,1.05
203,Entry Long,buy,2023-06-23 15:50,39.10,405,-4.05,-0.03,5856.38,-0.03,24.30,0.15,166.05,1.05
202,Exit Long,Close entry(s) order buy,2023-06-23 14:35,39.30,403,-20.15,-0.13,5860.43,-0.13,141.05,0.89,48.36,0.3
202,Entry Long,buy,2023-06-23 12:35,39.35,403,-20.15,-0.13,5860.43,-0.13,141.05,0.89,48.36,0.3
201,Exit Long,Close entry(s) order buy,2023-06-21 15:35,39.02,406,-243.60,-1.51,5880.58,-1.51,0,0,251.72,1.56
201,Entry Long,buy,2023-06-21 14:35,39.62,406,-243.60,-1.51,5880.58,-1.51,0,0,251.72,1.56
200,Exit Long,Close entry(s) order buy,2023-06-16 13:35,41.58,387,-89.01,-0.55,6124.18,-0.55,46.44,0.29,100.62,0.62
200,Entry Long,buy,2023-06-16 12:35,41.81,387,-89.01,-0.55,6124.18,-0.55,46.44,0.29,100.62,0.62
199,Exit Long,Close entry(s) order buy,2023-06-16 11:35,41.39,391,-78.20,-0.48,6213.19,-0.48,140.76,0.87,152.49,0.94
199,Entry Long,buy,2023-06-16 10:20,41.59,391,-78.20,-0.48,6213.19,-0.48,140.76,0.87,152.49,0.94
198,Exit Long,Close entry(s) order buy,2023-06-16 09:40,41.73,390,830.70,5.38,6291.39,5.37,1107.60,7.17,23.40,0.15
198,Entry Long,buy,2023-06-15 09:35,39.60,390,830.70,5.38,6291.39,5.37,1107.60,7.17,23.40,0.15
197,Exit Long,Close entry(s) order buy,2023-06-14 13:35,39.75,388,-89.24,-0.58,5460.69,-0.57,15.52,0.1,174.60,1.13
197,Entry Long,buy,2023-06-14 12:40,39.98,388,-89.24,-0.58,5460.69,-0.57,15.52,0.1,174.60,1.13
196,Exit Long,Close entry(s) order buy,2023-06-14 12:35,39.98,388,325.92,2.15,5549.93,2.14,450.08,2.96,46.56,0.31
196,Entry Long,buy,2023-06-13 15:35,39.14,388,325.92,2.15,5549.93,2.14,450.08,2.96,46.56,0.31
195,Exit Long,Close entry(s) order buy,2023-06-13 14:35,38.85,391,-187.68,-1.22,5224.01,-1.22,46.92,0.31,238.51,1.55
195,Entry Long,buy,2023-06-13 13:40,39.33,391,-187.68,-1.22,5224.01,-1.22,46.92,0.31,238.51,1.55
194,Exit Long,Close entry(s) order buy,2023-06-13 13:35,39.39,391,54.74,0.36,5411.69,0.36,97.75,0.64,58.65,0.38
194,Entry Long,buy,2023-06-13 12:40,39.25,391,54.74,0.36,5411.69,0.36,97.75,0.64,58.65,0.38
